name,gender
parsnath,m
gulshad,m
siwani,m
arshad,m
gangadhar,m
ashu @ satender,m
pradeep kumar,m
dinesh pareek,m
sahab ram,m
baburam,m
sandeep kumar @messi,m
mr. mohan lal keer,m
sardar kawaljeet singh,m
udaiy kumar,m
ram avtar,m
amrit singh,m
shyam sharma,m
ajay singh,m
vijay kapoor,m
rajbir@changa,m
satya parkash,m
ravi @golu,m
sultan,m
iqbal hussain,m
harsh @ prince,m
sher hasan,m
mohit parsad uniyal,m
jawhar lal,m
harshit,m
gjender,m
tulshi ram,m
pulkit,m
shamsuddin,m
parveen kumar,m
imran s/o maman singh,m
deen mohammad,m
amit pande,m
amreek singh,m
naresh kumar,m
manjeet singh,m
bhupender kumar,m
harish chand dua,m
paramjeet,m
druga lal,m
aashif,m
istyara ali,m
ramesh megwal,m
ghanshyam balmiki,m
kewal,m
shyad furkahn hussain,m
jubed,m
sanu,m
ram siroman,m
prakash,m
satish chawla,m
naresh paswan,m
manish lamba,m
ballu,m
punnet,m
sanjay tyagi,m
dev chopra,m
chand,m
aashis kumar,m
mohd umar,m
farhan,m
khushal  singh,m
amart mewada,m
ramkesh,m
shakib,m
srheeram s/o chimana ram,m
tohid,m
sidhrath kumar,m
harib,m
aasif,m
jat ram,m
md. imtyaj,m
rajat,m
chander mehto,m
netram yadav,m
shyam lal,m
bajrangi lal kasyap,m
tony,m
mohd ali @ chanki,m
nazir ali,m
sudhir gupta,m
akram hussain,m
sahwaj,m
ramji,m
trilok agrawal,m
prafhool pandey,m
rajiv kumar,m
mohd jaid,m
shish pal,m
shaurabh,m
jai ram tiwari,m
kesha sharma,m
rajeev kumal,m
ghanshyam @ sunder,m
bhopal,m
lucki anand,m
rahul bhaskar,m
mohd. samsuddin,m
fakrrudeen,m
jasvinder kaur @ roji,m
neeraj bhatt,m
dinesh chauhan,m
rajeev kumar@ raju,m
mohan ram,m
mukesh goyal,m
paramjeet singh,m
khalid ali,m
gaurav sukla,m
bharat singh,m
bhabhav uniyal,m
saleem,m
ved raj,m
mohd suhail,m
rocky mehto,m
nar singh thakur,m
kawaljeet @ rahul,m
komal,m
omender,m
yashwant,m
biran,m
farku pujar,m
nitin @ nishu,m
rajpal,m
braham singh urf virmanand,m
mahender chaudhary,m
md irfhan,m
sartaj,m
mohd anwar-ul-haq,m
sanjay saini,m
shanawaz,m
hukam chand,m
dharmvir,m
sanaullah,m
dhruv kumar,m
trilok chand,m
dirgaj singh,m
magat ram,m
aanad sharma,m
charanjeet singh,m
aaditya yadav,m
mohd raja,m
sushil,m
nitesh,m
dhaney,m
zeshan akhtar,m
ram dass,m
arjun giri,m
pinki gupta,m
goutam bhora,m
joria,m
yogender kumar gupta,m
jai parkash,m
moh  farman,m
vipin pandey,m
ram gopal urf gopiram meena,m
sumit singh,m
sai das,m
bal kishan @ sonu,m
prem shaksana,m
jagdish kalra,m
dhananjay,m
saidas,m
raju kuswha,m
harishankar,m
hare krishana mishra,m
mohd zahid s/o karimudeen,m
pankaj gupta,m
abdulla,m
ashok kumar sani,m
naim,m
tushar,m
prashansa,m
munna sanover,m
devi ram,m
vipul sharma,m
naitik@kanaya,m
abhiraj yadav,m
sourav,m
irsad khan,m
pramod mehto,m
irfan @ bhola,m
mohd shakeeb,m
basant joshi,m
kailesh chand,m
eldro korea  kose,m
kirti thakur,m
arjun singh @ shubham,m
gulab singh,m
birbal,m
abhay @ jiddi,m
ruplal kumwat,m
ravi choudhary,m
subhash raoji deyo,m
sunder singh,m
surajpal,m
manish kumar @ montu,m
patric meter,m
md.gulsher alvi,m
devinder pal,m
balram gupta,m
anuj gupta,m
mohd nawab,m
rakshit ghai,m
mohd. danish,m
deepak garg,m
yogender,m
suleman,m
rahul mishra,m
dishad,m
shambu gujar,m
bahart singh,m
mahesh kumar,m
dipu sharma,m
devasish chakarwarti,m
ishan,m
bijander,m
rajendra,m
gourav batra,m
bunty @ chandan,m
mahender singh,m
charnjeet singh,m
vishal @ deepak,m
vicky verma,m
justin,m
budhan paswan,m
ishwar singh,m
kailash,m
bhagat singh,m
nirmal adhikari,m
gobind hazra,m
affan,m
mohamad sajid,m
gulashan,m
javed @ chota,m
kundan chohan,m
baldev,m
jasvindir,m
omveer,m
ravi kumar soni,m
narayan singh,m
mustkeem,m
tanveer,m
sunny koli,m
nitesh kumar,m
vikky miglani,m
md sokat,m
mohd noman,m
kamal,m
mangal,m
mahabir,m
surender@mannu,m
sanju,m
ramwatar,m
man mohan aggarwal,m
avdesh,m
harbanschauhan,m
brij mohan,m
bhram singh,m
chander pal,m
mahesh meena,m
kaushar,m
santosh singh,m
dinesh jain,m
khalil maziz,m
haridutt,m
mohd. irfan,m
chaman,m
jay,m
sanjay mashi,m
lasar,m
manoj bansal,m
sanjeev kumar,m
sorav,m
bhagat ram,m
jumrati,m
jai ram kir,m
akhtar,m
ram saveroop,m
dwarika lal,m
ghanshyam,m
gurpreet,m
jai kumar,m
sidharth,m
tinku kumar @ avinash gupta,m
mohd nadeem,m
mohd asif,m
rekha,m
jumman,m
ranveer,m
sujit,m
hansraj meena,m
jamil ahmed,m
garv,m
salesh girsa,m
yoginder,m
shulal gujar,m
jaykumar @ sindu,m
rajkumar bhil,m
rakesh gupta,m
kapil sahani,m
surender singh rathore,m
sidarth sharma,m
vicky khan,m
sahajad,m
satyanarayan soni,m
daks,m
gulam sakhar,m
sahnaz,m
parmo kumar jain,m
sukhram,m
pappu,m
avnish,m
mohd. ali,m
mohd. shakir,m
bahrat panday,m
ebane ali,m
satnam singh,m
anoop,m
aniket,m
dauji,m
nanni,m
rahisuddin,m
rishab uniyal,m
lakshay,m
gurfaan,m
pavan kumar,m
harkesh @ binder,m
jitender @ jitu,m
repu marwaha,m
anuraj,m
neeraj @ neetu,m
mohit kumar sharma,m
goverdhan dass,m
rajinder bhasin alias babbu,m
divy,m
sanjay bhandari,m
ashok goswami,m
md. danish,m
tilakram,m
surjeet singh banjara,m
sarju,m
gordhan das,m
joginder mandal,m
rakesh kumar meena,m
kashiram,m
ramchandra parsad kurmi,m
dayal singh b,m
ravi meena,m
siddarth chetri,m
saksham,m
sant lal,m
amit @ gajju,m
julfi @ sonu,m
jagbir singh,m
guruvachan singh,m
vinod @ babloo,m
shanwaj,m
gaurav@ vishal,m
ranjan singh rai,m
arun mishra,m
imran khan,m
attar,m
dimpu @ ranbir,m
puran mal,m
bimlesh,m
jyoti ram,m
sabeer,m
deepak dhanpal,m
devi deen,m
satyawan,m
hadarali s/o abdul quam,m
satyam jha,m
rahul singh bisht,m
bhavuk goel,m
zahid,m
ankaj,m
patras massey@ chhuttan,m
manoj joshi,m
ramu @raju,m
parmod kumar,m
parsanjeet sarkar,m
raghubeer singh,m
vikky,m
navneet,m
mithu lal,m
manoj gupta,m
golu@ bablu,m
vikash kasana,m
asruddin,m
sabi,m
kamraan,m
sunil kannujiya,m
dharambir,m
durgesh pandey,m
shubham giri,m
bechan pal,m
amkit,m
mohd. lookman,m
khurshid sidhiki,m
mujaffar,m
bhanu yadav,m
makbul,m
pramod mahashay,m
preet kumar,m
manku ram jat,m
virender @ vicky,m
balchand,m
shankarlal,m
omprakash sharma,m
anmol @ ankur,m
mahesh,m
wali hadar,m
rahul verma,m
vikram jha,m
nathu lal sankhla,m
tamana,m
ramdhin gujair,m
kapil bhatia,m
mustkim,m
sangit,m
sarvash prashad,m
kaluram,m
trlokchand,m
sanoj kumar,m
mohd. hasan ali,m
manoj@monu,m
kanwar pal,m
girdhari,m
mohammad ali imam,m
adesh kumar,m
parkash,m
vipul gupta,m
akash malik,m
daljeet @ rahul,m
sidh lal,m
rahul rawat,m
manak rebari,m
anurudh choudhary,m
sahnawaz,m
rajbir singh,m
mehak,m
dd suraj kumar,m
pankaj rawal,m
manju,m
savan @ anju,m
sahil ram @ vishal,m
rakesh kumar agrwal,m
toni@punit,m
mohd. firdoesh,m
narayan rawat,m
sunny rathor,m
sohail,m
abdul khalil,m
inder mahipal arya,m
bittan mandal,m
praveen kumar,m
prem kumar,m
sitender singh bedi,m
naveen seithi,m
phool chand,m
kishore kumar,m
nankesh,m
nasruddin @ dinka,m
boby,m
hasim,m
ankit paswan,m
harishchandr,m
sudan ji,m
sagir,m
sat prakash,m
raj,m
amrit kujur,m
manish kapoor,m
sapan kumar,m
sangram singh @ gujjar,m
md.ansar,m
irfan @ sonu,m
veerpal singh,m
naveen kumar,m
vishnu,m
urendra gupta,m
bholu @ golu,m
sundeep kumar,m
munkad ali,m
rupendra ubas,m
lalan singh,m
rakkibhul,m
ajeet singh,m
sanjay jain,m
neki ram,m
omkar singh,m
lucky rana singh,m
devid rana singh,m
satish chander,m
shahnawaj @ sanu,m
gulab @ amit,m
anand kumar,m
mohd. aajam,m
bhupesh @ neetu,m
rahul shah,m
babbu,m
varun,m
parashu ram sharma,m
brijesh,m
rajat ragahv,m
satvir singh,m
aditya pathak,m
ajay sharma,m
rajesh garg,m
nikhil tyagi,m
maujim,m
shalid,m
tara parshad,m
atitaj singh,m
amin kumar,m
manoj kumar rajhans,m
zaheer,m
babupuri,m
vikash kumar,m
naveen rawat,m
ayush negi,m
madan pal,m
lakhamichand,m
saizad,m
geeta,m
dheerendra tiwari,m
kishan kumar,m
rana gandhi,m
dhannu,m
vimal,m
rukhsar,m
amar kumar,m
jagdeep singh,m
parmood,m
aakar talwar,m
devi saran @ lala,m
vishnu sharma,m
rohtash singh,m
jaibir,m
kheem singh,m
shiv kumar @ shibhu,m
ashwani @ ashu,m
mahammd sarfroj,m
yusuf,m
bhupendra,m
laxman rao,m
ganga sagar,m
rehan,m
chandermani,m
jaiparkash agawal,m
permeshwar parsad,m
aadish,m
buddhi singh,m
chottu,m
satender dass,m
lakhraj,m
vipin shahu,m
virpal,m
nanhe,m
minder kumar,m
chitranjan kumar,m
chiranjavi,m
krishna,m
rahul @ boby,m
praveen jain,m
nand lal bansal,m
ashishi aggarwal @ bittoo,m
suchit jain,m
sandeep saini,m
jogender,m
naim malik,m
deepaak,m
indernath bhagat,m
hira lal,m
lokendra,m
kamal singh,m
aman arora,m
birpal,m
tapan kumar ghos,m
vaibav gupta,m
kalyan singh,m
kuwar pal singh,m
sankar gupta,m
yogender prakash,m
vinit,m
dheeraj nagouri,m
prashant kumar,m
vikki,m
manish @ bittu,m
amit sharma @ bablu,m
sahil kumar,m
chander shakher,m
roop chand @ mamu,m
javed abbas,m
radhe shyam,m
satish chander jha,m
chanchal kumar,m
harvansh shrama,m
yadho lal,m
shree prakash garg,m
laxman singh,m
partap singh,m
harish rahman,m
vikash kumar @ chotu,m
avdesh singh tomar,m
manver singh,m
nasir,m
mohd ashikeen,m
rajnesh gupta,m
arun dabas,m
jaswant,m
arun kol,m
mohd. fahad,m
prem singh,m
sakal rai,m
uday lal,m
noornabi,m
papuu luhar,m
chandra,m
md aktab alam,m
bhudhi lal,m
banshi lal,m
raju @ ramu,m
prabhat,m
ratul viswas,m
mahesh @ mahsu,m
keshav,m
prameshwar,m
ramlakhan yadav,m
chhatar pal @ anil,m
mahbir parsad,m
aakib javed,m
hanuman das,m
prakash soni,m
rambabu,m
bittoo,m
jagdish chandra,m
satyanarayan,m
amlesh saha,m
parshotam ram,m
sumit raghav,m
chhitar mal,m
anantram,m
mobarkar,m
ramchandr,m
govinda,m
jaichand,m
rajat dahiya,m
nitin kumar,m
gurjeet singh @ babbu,m
ganesh,m
senser,m
vikram,m
gordhan,m
bharat kumar,m
sandeep goyal,m
krishna bhatt,m
vinay bhattia,m
santosh kuumar,m
sajruddin,m
karmveer,m
chetram,m
jamal khan @ jimmi,m
dinesh ravidash @ bullu,m
lakhami singh,m
niwas,m
ramu dubey,m
pphola,m
naruram,m
ram ratan,m
panna lal @ sumit,m
ramdev jha,m
keshar,m
manoj kumar age-25 and his son rahman age-1-1/2,m
anil kumar tete,m
praveen @ neetu,m
lalital mohan,m
devkran,m
harender kumar,m
hariesh,m
mehinder,m
prem parkash seth,m
prabhakar,m
tushar saini @ vishal,m
baljinder singh @ monu,m
hemant sharma,m
kartik,m
sudershan gopal,m
abhishek bajwan,m
govind @ akash,m
parshu ram singh,m
shailesh,m
shakhtnsana singh,m
lal prasad narala,m
yaqub ali,m
dalchand,m
nirmal kumar,m
pramod kumar,m
pukharam,m
sarif mohammed,m
nitin sharma,m
kundan,m
mohit bedi,m
noor aalam,m
anish,m
hukam singh,m
saif ali @ raza,m
sonu @ sorabh,m
santosh kumar singh,m
bhudev presad,m
ashish kumar,m
vipin kumar,m
faisal,m
sher singh,m
sujal,m
kailash singh,m
ganga ram,m
victor singlai,m
sandeep dubey,m
dinesh chand,m
mayank,m
jeevan,m
vikash malik,m
amir khan,m
kiran kumari,m
mohd mustkeen,m
ram parvesh,m
ajay panday,m
moin,m
manash,m
waseem,m
himanshu gautam,m
abdul miya,m
ramjeet thaukar,m
jasveer,m
upendra kumar,m
yashpal singh,m
razi ahmad,m
papp,m
parmeshwar,m
lakhvinder singh,m
bijender,m
shahnabaz,m
sajid @ chummu,m
jhalla re,m
ram deeta mehto,m
rakesh @sudama,m
pramatma pandey,m
abhishek sharma,m
mata parsad,m
rakhi,m
rajeet kumar singh,m
jai dahiya,m
rishipal,m
sukhpal,m
ajay varma,m
haji mohmmad,m
rijwan aalam,m
jai kishan @ bhondu,m
raj a,m
naresh chauhan,m
tarun,m
dharamvir,m
ravinder kumar,m
gurmeet sharma,m
rajkumar jain,m
mohd. ahmad,m
shankar,m
manoj upadhay,m
laxmi narayan verma,m
vijay rath0r,m
bhan singh @ bani singh,m
lakshman sah,m
aijay jaiswal,m
gauravgil,m
mr. ashish khandelwal,m
laxman shah,m
mukesh chaudhary,m
adalat mahto,m
kapil kumar,m
devender sharma,m
amit kumer,m
sanjay manchanda,m
raghuveer singh,m
umar,m
chander bhan yadav,m
ravinder singh,m
prahlad prasad,m
liyakat,m
tharu singh,m
som,m
vi jay kumar  malhotra,m
fanni bhusan shina,m
nijamuddin,m
vikram @ goolu,m
virender @vicky,m
aasif khan,m
md. gaffar,m
ikrar,m
mehboob alam,m
b r john,m
durvesh,m
dharam bir,m
ibarhim,m
aditya vikram,m
balvinder,m
umang gupta @ chiku,m
deepansu,m
rahul tyagi,m
surajbhan,m
avtar singh,m
indervesh,m
md javed,m
ashok thru,m
gaffar sardar,m
najre alam,m
ravi nayak,m
jitendr,m
dinesh kumar saini,m
sofali,m
anil narula,m
sunder yadav,m
braj kumar,m
narender sharma @ kala,m
sonu gupta,m
rahul kumar @ honny,m
nishant sharma @ gaurav,m
abhishak,m
taufik,m
jai ram mandal,m
sukumar,m
hardeep gauttam,m
shekhar,m
mohd. sameer,m
ram khiladi,m
durgashankar,m
jairam mandal,m
hemant raghav,m
preetam singh,m
umashankar khanduri,m
aidtya,m
ali,m
hasan,m
ashik pathak,m
laxmi chand,m
bashudev sharma,m
shahrukh @tauhid,m
sarafat,m
guru charan lal,m
mukul,m
mukesh kumar shav,m
sushil kumar arora,m
jitender rai,m
anshuman jha,m
karanveer,m
abdul rasid,m
satyanarayan  dholi,m
adil,m
atul rathor,m
mehtab,m
sh satpal,m
manosh yadav,m
satya narayan bacchan,m
sukhvinder singh,m
mnyak sharma / monu,m
nabal ahamd,m
handu,m
sanjeev @ sonu,m
shivcharan,m
ganesh pandey,m
dhramveer,m
vakesh sulemani,m
devendra soni,m
jatin @satish,m
tohir,m
sadiq,m
mohit  thakur,m
shobha ram,m
harsh sharma @ goldy,m
attar singh,m
sukul @ sonu,m
satender kumar,m
sanjay malik,m
kanishakraj,m
ravidutt,m
vikrant,m
bacchu paswan,m
mhosin,m
ramnihor nishad,m
monu agrawal,m
ramnihor,m
monu agrwal,m
emran kha,m
virender singh,m
virendra  singh,m
mohd uved,m
sant ram,m
upender khandelwal,m
ravi teja nikkam,m
dibakar rout,m
mohd salmaan,m
rameswar gadri,m
vishnu kumar,m
rajeev verma,m
sanjeev bansal,m
shabbir,m
rampal jain,m
jai dev @ nanu,m
ankit raj@ santosh,m
wasim,m
numesh kumar,m
aashish kumar,m
rahul@akash,m
abhishek tripathi,m
aslam,m
hament,m
nitin jain,m
sandeep @ sonu,m
ashwani,m
shashi bhushan,m
arun verma,m
mager sahu,m
krishana kumar,m
arvind @ sunil,m
imtyaz,m
subhash rampal,m
siya ram,m
banwari lal saini,m
chanda ram,m
dev kumar singh,m
devendr,m
mahaveer mali,m
davinder,m
himanshu praser,m
raj kumar mishra,m
pratul chatarjee,m
arindom gupta,m
harikishan,m
hemant@teeku,m
keshav dutt,m
rohtash,m
ravinath,m
pawan alias lakshman,m
yespal singh chauhan (pappu rana),m
puskar singh dhami,m
modh. mustafa,m
shree nanak,m
raj u parshad s/o dagru parshad,m
dharmendr,m
sanwar lal,m
kanisk dashora s/o rajendra parsad dashora,m
sh. madan jain,m
mohd rashid,m
mohd arsad,m
kamal sharma,m
chandan adhikari,m
ram lakhan s/o,m
manjesh,m
dharamveer,m
abhinav jhori,m
pratap singh,m
sunil agarwal,m
parshant sharma,m
shakar,m
surendr,m
sardhu sharma,m
maha dev sharma,m
farman,m
mohit miglani,m
upender mehto,m
amit @ chander pal,m
durgalal khateek,m
chote,m
lalit gulati,m
dakch,m
shri  chatru,m
mustikeem khan,m
mahak singh,m
maneesh @ monti,m
mohmmad  sarif,m
sachin jain,m
sumit kumar,m
saurabh @ chhotu,m
sukjveer singh,m
sulender,m
rameshwar,m
ekram,m
vinit tyagi,m
sukh dev,m
sadik,m
vishu,m
alok jha,m
chand mohammad,m
nathuram,m
baljeet singh,m
rinku pal,m
ovaish,m
saroj,m
jalmi,m
md imtiyaz,m
rohit verma,m
pabu dan,m
laxman pandit,m
nanak singh,m
bhanu,m
sumit agarwal,m
deepanshu,m
abdul hassan,m
saurab gupta,m
jaidev,m
shashank yadav,m
vishnu bhagwan,m
najim,m
dipak joshi,m
rajendra podhar,m
lokendra pal singh,m
jisan,m
harish chand joshi,m
ilesh parkash @ vasu,m
makhan singh,m
aatir saifi,m
ramu yadav,m
furkan,m
pramod kumar tiwari,m
gagan bihari sharma,m
jameer turi,m
bannu,m
mohit kumar,m
devasheeh,m
imamuddin,m
ram parsad,m
shiv mohan,m
chand mohhamad,m
mukaram,m
rampal,m
vishnu kumawat,m
tofik,m
munender bahuguna,m
sita ram saini,m
chander mani,m
rajender kumar sehgal,m
sanjay@ghasu,m
sawan kumar,m
kartik pawar,m
ram chandra mishra,m
mukund upadhyay,m
omjone ibanuil,m
mahesh kumar @munna,m
mr. ram chandr sen,m
sachin sharma,m
sadab(khura),m
amit yadav,m
karan kumar,m
mohd faraz,m
ganesh kumar,m
mohd useel,m
banwari,m
radhesayam,m
ibraham ali,m
dushyant kumar,m
umakant,m
latur lal,m
rupak singh,m
subhas @ piyus,m
firoz khan,m
prami,m
nikhil dhariwal,m
shyam gopal swarnkar,m
pradeep shah,m
shivam saini,m
raju kumar mandal,m
ram bahadur,m
nitish,m
jaanu,m
manshi shing,m
ish sethi,m
anil  kumar,m
suja ram,m
rakesh arora,m
hiramani,m
taleem,m
kapil sharma,m
babu lal urf dholu,m
swarn,m
harish tanwar,m
girish singh patwal,m
raj bahadur,m
niraj sahu,m
lala,m
bhoop singh,m
annu sharma,m
ankit@ vikash,m
mr. fateh singh,m
shatish kumar,m
teerath ram,m
rijvan,m
dhrampal,m
mohan lal,m
sheeak azzul hak rahaman,m
tilak raj,m
sotaj singh,m
sambhu paswan,m
abdul wahid khan s/o abdul gafur,m
ramchandra,m
rakesh tabiyaad,m
vijay rajpoot,m
ashok kumar sharma,m
sunder lal tiwari,m
kapil dev,m
abdul hakim,m
abhishek @ guddu,m
nipun atnari,m
chunni kumar,m
girraj,m
amarjeet kumar,m
sonu mehra,m
dhamender sharma,m
bhrkat,m
saleem qureshi,m
sonu berwa,m
sachin rajput,m
digvijay singh,m
rakesh kumar yadav,m
chamanlal,m
suneel chauhan,m
udmai ram,m
aditi,m
mohd yunus,m
sheikh matin @ munna,m
"rohit s/o shiv kumar r/o c-78, shivaji park, punja",m
gorv sharma,m
yashpal,m
jot singh,m
adisan,m
ankit jaiswal,m
forshan anl,m
ram jivan,m
abhishek mishra,m
nishant,m
mohd waseem,m
sheikh sadam,m
karan verma @ golu,m
deepak @ sameki,m
kamil,m
aamin,m
rohthash,m
yaman singh,m
virat bahadur,m
bhagirath,m
amit bansal,m
firasat,m
misri lal,m
bhagirath sharma,m
virender pal,m
gajendra singh s/o  indra singh,m
amit kalara @ juganu,m
tek chand,m
mohd. sarfaraz @ farazi,m
vilram,m
durga parshad,m
shafi mohd,m
gunanidhi,m
sakil,m
krish,m
bachhu singh,m
bhura singh,m
kanhaiyalal,m
laxman rai,m
md. ali,m
priyansu jain,m
manvir singh,m
mohd arif,m
atul @ golu,m
varun gupta,m
sansaar singh,m
dhan bhahadur,m
omendra singh rajpoot & kana,m
jag dish kumar gupta,m
aejaz khan,m
dabu,m
abdul vahid,m
sajid,m
aasim,m
faran,m
sahdev,m
mukhtiyar,m
ashok yadav,m
sunil burman,m
sikender,m
sandeep@sonu,m
raj kumar yadav,m
bhaddal singh,m
sukhveer singh,m
himmat ram,m
aash mohd.,m
faiz ahmad,m
rampher pathak,m
dharampal,m
mohd. arafaat,m
nanhe lal,m
iqbal,m
raju jha,m
jaspal singh,m
reena,m
bheema,m
mohd faiz,m
jaffar,m
banty gupta,m
bachheshwar paswan,m
basanta,m
harsh verma,m
kanhaiya,m
vikramjeet kundu,m
avfesh,m
aamod singh,m
mahender,m
jankraj sharma,m
lal metho,m
budh rai,m
vikramjeet,m
randheer singh @ dheera,m
naresh kumar sharma,m
ramsingh rahond,m
ajay singh @ sonu,m
jai kishan gupta,m
mehib alam,m
ahmed hasan,m
kajamuddih,m
alijan mansuri,m
yashwant kumar karwar,m
awdhesh pokharana,m
vikas kumar singh @ pappu,m
schin arora,m
kapil @ prince,m
shriram,m
abdul rasheed,m
amin urf baba,m
gurpreet singh,m
kanhiya thakur,m
rajendra s/o babu lal mali,m
ranjan rawat,m
ravi kant,m
manohar,m
anil singh,m
umesh,m
vansh,m
manish @ mannu,m
omperkash,m
jitendra yadav,m
ravinder prakash,m
nagender,m
mansharam,m
md. ibrahim,m
anand kumar mishra,m
dwarka parsad,m
chandi prsad,m
mohm. gulbhar,m
abdul arbaz,m
brijesh kumar,m
mr. lokesh sharma,m
nitin mohan,m
riyajudhin,m
kuldeep kour,m
krishan lal,m
pawan dhyani,m
navneet giri,m
basant,m
ramlal,m
pradeep saini,m
atish raj,m
ajaypal,m
monish,m
mintu mulla,m
subhodh,m
subhash mulla,m
navdeep,m
kuldeep gupta,m
ishatkar,m
malchand,m
amit @ golu,m
khalid khan,m
bhola ram megwal s/o kana ram,m
mahaveer singh yadav,m
dalip,m
md naseem,m
sabbir,m
job pulikotin,m
awdhesh kumar singh,m
iqbal masin hans,m
rahul @ vimalesh,m
dharmender singh,m
jankidas,m
sanjay @ babblu,m
grish chandra,m
santram,m
vicky malhotra,m
prem nath pandey,m
kewal singh,m
nishith bhattacharya,m
pandu rang,m
pardeep @ sonu,m
vishal @ himanshu,m
tajwar singh @ mukesh,m
sanjay dayal @ shaul,m
rahmat @ tinku,m
kanwar saini,m
harbinder singh,m
md savir,m
modh israil,m
vijay saini,m
nazim,m
saidul,m
shankar kumar @ kalu,m
sadhna,m
sabbar@ pappu,m
najis,m
heeralal,m
ram lakhan,m
jai pal,m
manoj saini,m
kalpadma,m
shikha,m
hari prasad,m
saif ali,m
mohd sayyub,m
lokesh kumar,m
vimlesh kumar,m
abhinwav @ sita ram,m
hiralal,m
vishal verma,m
anmol shukla,m
moh. aalam,m
subhash chand,m
surendra singh,m
jogender kumar,m
papa rao,m
